Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Sum
 08/05  06:00:00,825.5748493,94.71476999,378.4956708,0,65.15725541,176.8892702,297.9533133,260.9364968,28.3233498,8.693466727,2136.738442
 08/05  07:00:00,947.5197593,96.38861626,378.2027832,0,109.6827682,220.9681645,428.9593369,369.1060779,42.48502471,17.36823424,2610.680765
 08/05  08:00:00,960.2392389,96.45610683,379.4661647,0,109.6827682,220.9681645,388.7053493,315.5305653,56.64669961,16.52808443,2544.223142
 08/05  09:00:00,1078.62781,99.19092629,385.3695512,0,131.9455246,266.9558176,332.2177234,271.3172418,42.48502471,18.41545691,2626.525077
 08/05  10:00:00,1090.074701,99.78823115,388.2961193,0,131.9455246,274.4530929,343.9798091,249.8220845,70.80837451,23.34935009,2672.517287
 08/05  11:00:00,1084.592454,99.52066456,383.9945844,0,131.9455246,274.4530929,349.0863443,257.7164559,70.80837451,20.56151382,2672.679009
 08/05  12:00:00,1050.790821,99.56426569,382.8492997,0,131.9455246,274.4530929,360.2329192,263.0868112,70.80837451,26.3377334,2660.068842
 08/05  13:00:00,1042.602188,99.80374635,382.3213641,0,131.9455246,266.9558176,347.0620239,264.0790452,56.64669961,26.3362791,2617.752688
 08/05  14:00:00,1046.089428,100.5319346,384.3748308,0,131.9455246,266.9558176,316.3636472,256.3139843,42.48502471,17.56463826,2562.62483
 08/05  15:00:00,959.6500523,94.71476999,382.0298915,0,109.6827682,212.5458892,260.029606,177.0424361,56.64669961,26.34047036,2278.682583
 08/05  16:00:00,965.5734885,94.71476999,380.4692649,0,109.6827682,220.0431645,290.4566102,179.1498529,84.97004941,26.3367079,2351.396676
 08/05  17:00:00,925.7834358,94.71476999,381.7746113,0,109.6827682,220.0431645,273.2721686,170.8057049,84.97004941,17.49641429,2278.543087
 08/05  18:00:00,886.8835694,94.71476999,381.7563065,0,100.1506573,199.1109338,298.754661,205.0919669,84.97004941,8.692644679,2260.125559
 08/05  19:00:00,879.2650283,94.71476999,378.1849524,0,100.1506573,191.6136585,308.8148831,234.8029166,56.64669961,17.3652669,2261.558833
 08/05  20:00:00,777.0164476,94.71476999,377.3089177,0,55.62514452,124.5586935,371.4641762,306.1248251,56.64669961,8.692651557,2172.152326
 08/05  21:00:00,775.3096213,94.71476999,376.2792443,0,55.62514452,124.5586935,378.2244116,327.0467256,42.48502471,8.692661236,2182.936297
 08/05  22:00:00,769.5818001,94.71476999,379.6576999,0,46.09303362,124.5586935,400.1257622,354.4370505,28.3233498,17.36536186,2214.857521
 08/05  23:00:00,777.0290059,94.71476999,385.4119228,0,46.09303362,124.5586935,386.0174764,363.1630993,14.1616749,8.692702181,2199.842379
 08/05  24:00:00,789.1237756,94.71476999,408.1111619,0,46.09303362,113.3127805,407.312819,392.9554251,5.664669961,8.692723939,2265.98116
 08/06  01:00:00,793.8334832,94.71476999,423.8297625,0,34.96165543,113.3127805,425.5782789,402.5481218,5.664669961,17.36548715,2311.809009
 08/06  02:00:00,782.3996938,94.71476999,411.8578412,0,34.96165543,113.3127805,414.7052338,400.3477976,5.664669961,8.692766233,2266.657209
 08/06  03:00:00,786.9533744,94.71476999,416.9789653,0,34.96165543,113.3127805,420.9369315,406.5794803,5.664669961,8.692781188,2288.795409
 08/06  04:00:00,812.1032834,94.71476999,432.8318422,0,44.49376632,113.3127805,425.2074939,402.1772168,5.664669961,17.36560709,2347.87143
 08/06  05:00:00,812.7160752,94.71476999,433.7183618,0,44.49376632,113.3127805,425.567507,402.7130063,14.1616749,8.692825862,2350.090768
 08/06  06:00:00,869.8823465,94.71476999,433.2776084,0,54.02587722,176.8892702,377.3046077,340.2884172,28.3233498,8.692840716,2383.399088
 08/06  07:00:00,876.8793942,94.71476999,433.021402,0,54.02587722,184.3865456,386.341924,326.4911734,42.48502471,17.36572593,2415.711837
 08/06  08:00:00,954.2741201,94.71476999,430.8506203,0,65.15725541,220.0431645,377.9526096,312.5801759,56.64669961,8.725734075,2520.945149
 08/06  09:00:00,946.0545446,94.71476999,430.5378805,0,65.15725541,212.5458892,366.6337903,297.9212641,42.48502471,26.22750148,2482.27792
 08/06  10:00:00,945.7857764,94.71476999,422.1510599,0,65.15725541,220.0431645,372.6978417,284.335669,70.80837451,17.55379821,2493.24771
 08/06  11:00:00,945.5645772,94.71476999,420.6487528,0,65.15725541,220.0431645,378.0330074,280.9026589,70.80837451,26.32197398,2502.194535
 08/06  12:00:00,944.3292473,94.71476999,420.4413591,0,65.15725541,220.0431645,368.290718,279.9275165,70.80837451,17.55482699,2481.267232
 08/06  13:00:00,932.6137627,94.71476999,415.8647632,0,65.15725541,212.5458892,355.2560753,272.2870968,56.64669961,26.32227886,2431.408591
 08/06  14:00:00,929.6916921,94.71476999,412.6818847,0,65.15725541,212.5458892,332.4573959,263.6535893,42.48502471,26.31878194,2379.706283
 08/06  15:00:00,933.4375434,94.71476999,416.7050952,0,65.15725541,212.5458892,332.4871389,258.2878882,56.64669961,17.55255113,2387.534831
 08/06  16:00:00,913.0470958,94.71476999,422.0328756,0,65.15725541,220.0431645,371.0778947,259.7893808,84.97004941,26.31846454,2457.150951
 08/06  17:00:00,865.0428123,94.71476999,420.5398033,0,54.02587722,184.3865456,374.839939,272.37618,84.97004941,17.49370958,2368.389686
 08/06  18:00:00,832.0169198,94.71476999,416.9828101,0,44.49376632,163.4543149,407.3167045,313.6532427,84.97004941,8.69341242,2366.29599
 08/06  19:00:00,822.6125718,94.71476999,410.4494698,0,44.49376632,155.9570395,401.9784383,327.964829,56.64669961,17.36690968,2332.184494
 08/06  20:00:00,792.3126559,94.71476999,400.6210014,0,44.49376632,124.5586935,428.0567679,362.7165863,56.64669961,8.693482019,2312.814423
 08/06  21:00:00,786.030963,94.71476999,395.4035153,0,44.49376632,124.5586935,419.0367486,367.8582267,42.48502471,8.693497151,2283.275205
 08/06  22:00:00,772.0041142,94.71476999,391.7594794,0,34.96165543,124.5586935,424.4684698,378.7780824,28.3233498,17.36703763,2266.935652
 08/06  23:00:00,762.6088988,94.71476999,382.3404148,0,34.96165543,124.5586935,397.3203396,374.4651246,14.1616749,8.69354014,2193.825112
 08/06  24:00:00,753.3696779,94.71476999,385.3402404,0,34.96165543,113.3127805,402.859837,388.5016055,5.664669961,8.693561528,2187.418798
 08/07  01:00:00,772.2113677,94.71476999,392.2497186,0,46.09303362,113.3127805,419.7914497,396.7596161,5.664669961,17.36716363,2258.16457
 08/07  02:00:00,780.9999971,94.71476999,400.2915145,0,46.09303362,113.3127805,425.5977768,411.2395021,5.664669961,8.693604701,2286.607649
 08/07  03:00:00,802.491554,94.71476999,420.4814475,0,46.09303362,113.3127805,443.4772649,429.1189755,5.664669961,8.693619474,2364.048115
 08/07  04:00:00,898.6319782,94.71476999,426.381856,0,100.1506573,148.9693994,433.4237551,410.3918022,5.664669961,17.36728289,2535.696171
 08/07  05:00:00,899.2025171,94.71476999,425.6992342,0,100.1506573,149.8943994,674.8024978,651.9471528,14.1616749,8.693670101,3019.266574
 08/07  06:00:00,1109.592203,96.68619978,420.4163894,0,176.4710373,302.6124365,478.4267151,441.4096778,28.3233498,8.69368749,3062.631696
 08/07  07:00:00,1225.515246,98.63880379,410.7150427,0,243.2593065,310.1097119,451.9302258,383.2041312,42.48502471,26.24106991,3192.098563
 08/07  08:00:00,1254.505075,99.6320644,398.6635723,0,243.2593065,310.1097119,421.7757893,347.5582674,56.64669961,17.57082227,3149.721308
 08/07  09:00:00,1274.021923,100.4358528,385.5417886,0,243.2593065,302.6124365,390.2690447,321.3547017,42.48502471,26.42931826,3086.409397
 08/07  10:00:00,1273.945996,101.1586572,378.1506224,0,243.2593065,310.1097119,414.4074076,308.193371,70.80837451,35.40566212,3135.439109
 08/07  11:00:00,1273.777662,102.201673,376.8871312,0,243.2593065,310.1097119,402.3497275,296.0878775,70.80837451,35.4534755,3110.934939
 08/07  12:00:00,1238.505074,103.6068261,381.8123219,0,243.2593065,310.1097119,397.8238451,300.5363085,70.80837451,26.47916209,3072.94093
 08/07  13:00:00,1281.11611,105.1731855,388.6068529,0,243.2593065,302.6124365,393.4309326,301.3279331,56.64669961,35.45629987,3107.629756
 08/07  14:00:00,1284.222648,107.2203512,389.3789926,0,243.2593065,302.6124365,370.5441567,292.6655362,42.48502471,35.39359575,3067.782048
 08/07  15:00:00,1281.620663,109.5499818,384.6887525,0,243.2593065,302.6124365,355.3351657,272.1709838,56.64669961,26.5174823,3032.401472
 08/07  16:00:00,1287.07975,111.6066654,379.8794972,0,243.2593065,310.1097119,351.8669464,240.4976673,84.97004941,26.39922967,3035.668824
 08/07  17:00:00,1297.947678,114.9922809,384.5926858,0,243.2593065,310.1097119,305.7229265,203.2940943,84.97004941,17.4587828,2962.347516
 08/07  18:00:00,998.9940509,94.71476999,376.7372807,0,166.9389264,199.1109338,323.190896,220.8149753,84.97004941,17.40587135,2482.877754
 08/07  19:00:00,1006.125874,94.71476999,385.9709744,0,166.9389264,191.6136585,346.0153935,280.6550126,56.64669961,8.713681297,2537.39499
 08/07  20:00:00,908.2317827,94.71476999,407.4099828,0,100.1506573,124.5586935,427.5274866,353.4730515,56.64669961,17.40773553,2490.12086
 08/07  21:00:00,871.4849385,94.71476999,410.2194182,0,100.1506573,124.5586935,412.3100387,361.1283364,42.48502471,8.696677611,2425.748555
 08/07  22:00:00,797.0462401,94.71476999,404.048571,0,46.09303362,124.5586935,410.8599717,373.842162,28.3233498,8.694459952,2288.181252
 08/07  23:00:00,786.6781824,94.71476999,393.9121871,0,46.09303362,124.5586935,400.9036861,369.3730633,14.1616749,17.36894795,2247.764239
 08/07  24:00:00,770.6943515,94.71476999,390.6395247,0,46.09303362,113.3127805,390.0444539,375.6852861,5.664669961,8.694497884,2195.543368
 08/08  01:00:00,777.9760421,94.71476999,397.5103174,0,46.09303362,113.3127805,402.2617726,387.9025891,5.664669961,8.694513501,2234.130489
 08/08  02:00:00,789.3437028,94.71476999,407.6991994,0,46.09303362,113.3127805,423.7992067,400.7654637,5.664669961,17.36907301,2298.7619
 08/08  03:00:00,801.0015547,94.71476999,418.8629536,0,46.09303362,113.3127805,425.8161238,411.4568954,5.664669961,8.694558473,2325.61734
 08/08  04:00:00,901.7273365,94.71476999,426.4431481,0,100.1506573,148.9693994,409.8206714,395.4614285,5.664669961,8.6945729,2491.646654
 08/08  05:00:00,905.3945423,95.71549087,429.0476208,0,100.1506573,149.8943994,572.23725,540.7072899,14.1616749,17.36828518,2824.677211
 08/08  06:00:00,1111.364737,99.94403687,417.9136539,0,176.4710373,302.6124365,432.1688901,395.153238,28.3233498,8.692302368,2972.643682
 08/08  07:00:00,1223.337899,102.7249079,404.5973855,0,243.2593065,310.1097119,408.8573706,348.8705699,42.48502471,17.5017759,3101.743952
 08/08  08:00:00,1250.651054,104.4229696,390.4924132,0,243.2593065,310.1097119,401.0150653,318.0178057,56.64669961,26.35056004,3100.965586
 08/08  09:00:00,1270.821961,105.9153006,377.4710809,0,243.2593065,302.6124365,364.1368223,295.2211963,42.48502471,26.43060126,3028.35373
 08/08  10:00:00,1278.793719,107.4014166,376.870146,0,243.2593065,310.1097119,379.6979697,273.4899365,70.80837451,35.39965865,3075.830239
 08/08  11:00:00,1284.038906,109.076126,379.3789771,0,243.2593065,310.1097119,363.3379444,257.0811645,70.80837451,35.44840546,3052.538917
 08/08  12:00:00,1244.941852,110.7691923,379.9854985,0,243.2593065,310.1097119,348.7086526,251.4144459,70.80837451,26.48583211,2986.482866
 08/08  13:00:00,1279.765163,112.5432757,379.4304564,0,243.2593065,302.6124365,339.2298702,247.1319534,56.64669961,35.45121717,2996.070378
 08/08  14:00:00,1280.829191,114.6338092,378.4759321,0,243.2593065,302.6124365,311.331679,242.296102,42.48502471,26.55055233,2942.474034
 08/08  15:00:00,1282.66043,116.7645852,378.051887,0,243.2593065,302.6124365,324.8793158,232.8864733,56.64669961,35.34614293,2973.107277
 08/08  16:00:00,1294.329825,119.1580198,379.7300531,0,243.2593065,310.1097119,334.4443607,223.0739623,84.97004941,26.40034899,3015.475638
 08/08  17:00:00,1308.0661,125.0843497,383.9634486,0,243.2593065,310.1097119,285.8986259,183.4725442,84.97004941,17.45603222,2942.280168
 08/08  18:00:00,998.9875012,94.71476999,376.6219986,0,166.9389264,199.1109338,306.1279579,212.4455676,84.97004941,8.712340868,2448.630046
 08/08  19:00:00,1001.062626,94.71476999,378.6594206,0,166.9389264,191.6136585,335.3451718,261.2923991,56.64669961,17.40607307,2503.679745
 08/08  20:00:00,894.0543583,94.71476999,395.5192136,0,100.1506573,124.5586935,407.5903723,333.5374047,56.64669961,17.40626797,2424.178437
 08/08  21:00:00,861.290001,94.71476999,401.5280777,0,100.1506573,124.5586935,396.1403032,344.9599662,42.48502471,8.695312228,2374.522806
 08/08  22:00:00,797.8378244,94.71476999,404.8977299,0,46.09303362,124.5586935,408.5802917,371.5638435,28.3233498,8.693098474,2285.262635
 08/08  23:00:00,810.5193406,94.71476999,415.5301295,0,46.09303362,124.5586935,419.7185448,388.1906226,14.1616749,17.3662473,2330.853057
 08/08  24:00:00,800.9547385,94.71476999,418.1344715,0,46.09303362,113.3127805,407.7855119,393.4276888,5.664669961,8.693153079,2288.780818
 08/09  01:00:00,798.2616364,94.71476999,415.4896645,0,46.09303362,113.3127805,409.8864275,395.5285853,5.664669961,8.693172169,2287.64474
 08/09  02:00:00,796.7958519,94.71476999,414.2389081,0,46.09303362,113.3127805,421.9723227,398.9412542,5.664669961,17.3663985,2309.099989
 08/09  03:00:00,809.7618211,94.71476999,427.9616713,0,46.09303362,113.3127805,421.5536811,407.1957864,5.664669961,8.693224773,2334.951439
 08/09  04:00:00,900.1411078,94.71476999,427.982424,0,100.1506573,148.9693994,405.4307352,391.0728238,5.664669961,8.693241468,2482.819829
 08/09  05:00:00,896.6984235,96.62511224,421.1249081,0,100.1506573,149.8943994,546.4834723,514.9536781,14.1616749,17.36811928,2757.460445
 08/09  06:00:00,1109.759356,101.5683209,415.6714553,0,176.4710373,302.6124365,420.4108567,383.3942168,28.3233498,8.693290132,2946.90432
 08/09  07:00:00,1223.746387,105.9441521,401.8032668,0,243.2593065,310.1097119,397.298243,337.3139548,42.48502471,17.49926345,3079.459311
 08/09  08:00:00,1247.21399,107.7508588,384.0552293,0,243.2593065,310.1097119,385.6021496,302.6090368,56.64669961,26.34641314,3063.593395
 08/09  09:00:00,1271.040513,109.1657081,375.0556275,0,243.2593065,302.6124365,347.9476925,279.0318015,42.48502471,26.43086624,2997.028976
 08/09  10:00:00,1282.55543,110.5237854,377.4108675,0,243.2593065,310.1097119,373.2083094,267.0049723,70.80837451,35.39496265,3070.27572
 08/09  11:00:00,1287.667218,112.0912061,379.4228834,0,243.2593065,310.1097119,345.8247944,248.4281323,70.80837451,26.58828759,3024.199915
 08/09  12:00:00,1249.414422,113.7942567,380.1403927,0,243.2593065,310.1097119,342.627979,236.5149099,70.80837451,35.30469461,2981.974048
 08/09  13:00:00,1285.712256,115.9731714,380.747391,0,243.2593065,302.6124365,324.8404636,232.7469441,56.64669961,35.44681984,2977.985489
 08/09  14:00:00,1291.407602,120.7689565,381.1588492,0,243.2593065,302.6124365,286.6382295,217.5962198,42.48502471,26.55698496,2912.48361
 08/09  15:00:00,1297.293558,125.8118327,381.2200398,0,243.2593065,302.6124365,281.3173298,189.3287709,56.64669961,35.34185927,2912.831833
 08/09  16:00:00,1318.868133,134.6855656,384.9459767,0,243.2593065,310.1097119,264.5266798,153.1574933,84.97004941,26.39913709,2920.922053
 08/09  17:00:00,1326.074872,140.3336744,385.7001334,0,243.2593065,310.1097119,227.6136686,125.1900626,84.97004941,17.45355661,2860.705035
 08/09  18:00:00,1012.348271,94.71476999,385.5591194,0,166.9389264,199.1109338,269.1061079,175.4222654,84.97004941,8.713793054,2396.884237
 08/09  19:00:00,1001.072976,94.71476999,377.3459773,0,166.9389264,191.6136585,300.9608893,226.9078215,56.64669961,17.40636815,2433.608087
 08/09  20:00:00,884.9912293,94.71476999,386.8338694,0,100.1506573,124.5586935,388.9680195,323.60874,56.64669961,8.712579876,2369.185258
 08/09  21:00:00,856.3238486,94.71476999,396.4104876,0,100.1506573,124.5586935,395.8329328,335.975192,42.48502471,17.37271613,2363.824323
 08/09  22:00:00,780.0097513,94.71476999,388.6015299,0,46.09303362,124.5586935,383.910322,346.8927865,28.3233498,8.69418572,2201.798422
 08/09  23:00:00,777.4421402,94.71476999,385.5771983,0,46.09303362,124.5586935,375.32995,352.4740753,14.1616749,8.694199881,2179.045736
 08/09  24:00:00,771.5803391,94.71476999,391.4731822,0,46.09303362,113.3127805,393.1438952,370.11065,5.664669961,17.36857522,2203.461896
 08/10  01:00:00,779.7511043,94.71476999,398.9006238,0,46.09303362,113.3127805,392.0076303,377.6487057,5.664669961,8.694254642,2216.787573
 08/10  02:00:00,778.8860737,94.71476999,398.0852671,0,46.09303362,113.3127805,393.5777666,379.2188218,5.664669961,8.694274852,2218.247458
 08/10  03:00:00,782.1288808,94.71476999,401.0920709,0,46.09303362,113.3127805,410.8189224,387.7856499,5.664669961,17.36860258,2258.979381
 08/10  04:00:00,888.6784929,94.71476999,416.2663306,0,100.1506573,148.9693994,397.6214669,383.2624704,5.664669961,8.694326506,2444.022584
 08/10  05:00:00,899.339728,97.22814833,423.5852866,0,100.1506573,149.8943994,522.5781246,499.7220973,14.1616749,8.694352405,2715.354469
 08/10  06:00:00,1111.669675,102.7222762,412.7421364,0,176.4710373,302.6124365,423.0547491,377.3625335,28.3233498,17.36886579,2952.32706
 08/10  07:00:00,1229.762185,107.6627043,406.2881676,0,243.2593065,310.1097119,406.2491765,346.2616544,42.48502471,17.5024974,3109.580428
 08/10  08:00:00,1269.482677,109.3608683,403.0249189,0,243.2593065,310.1097119,412.8432648,329.8492245,56.64669961,26.34734072,3160.924012
 08/10  09:00:00,1294.353418,110.7964327,393.906737,0,243.2593065,302.6124365,378.9943594,310.0809104,42.48502471,26.42842434,3102.917049
 08/10  10:00:00,1284.536886,112.2137119,376.6729792,0,243.2593065,310.1097119,374.8480008,276.3804828,70.80837451,27.65914345,3076.488597
 08/10  11:00:00,1288.682002,113.5612131,378.5013441,0,243.2593065,310.1097119,366.536116,261.3744131,70.80837451,34.35332848,3067.18581
 08/10  12:00:00,1247.121838,115.1473999,377.7106011,0,243.2593065,310.1097119,355.8470085,249.7380043,70.80837451,35.30062971,3005.042875
 08/10  13:00:00,1282.456438,116.7949648,377.8914447,0,243.2593065,302.6124365,329.0566842,245.8157975,56.64669961,26.59418713,2981.127959
 08/10  14:00:00,1287.602761,119.0638162,379.936644,0,243.2593065,302.6124365,311.3441859,233.4539556,42.48502471,35.40520553,2955.163336
 08/10  15:00:00,1304.995734,129.7372944,383.4252346,0,243.2593065,302.6124365,268.0162777,182.6205092,56.64669961,28.74906889,2900.062561
 08/10  16:00:00,1328.369471,143.4685261,384.8843411,0,243.2593065,310.1097119,227.8410861,118.7029594,84.97004941,24.16807729,2865.773528
 08/10  17:00:00,1329.820306,145.1149145,384.6737239,0,243.2593065,310.1097119,215.154322,112.7258875,84.97004941,17.4583851,2843.286607
 08/10  18:00:00,1008.732648,94.71476999,382.7575422,0,166.9389264,199.1109338,278.768942,176.3914424,84.97004941,17.40745023,2409.792704
 08/10  19:00:00,998.8270227,94.71476999,375.8894155,0,166.9389264,191.6136585,307.542925,233.4892991,56.64669961,17.40692632,2443.069643
 08/10  20:00:00,876.4020397,94.71476999,379.2424766,0,100.1506573,124.5586935,376.132679,310.7717126,56.64669961,8.714266704,2327.333995
 08/10  21:00:00,849.5399653,94.71476999,390.5242182,0,100.1506573,124.5586935,392.6615918,332.8060603,42.48502471,17.37050683,2344.811488
 08/10  22:00:00,788.0196406,94.71476999,396.0181861,0,46.09303362,124.5586935,394.6704091,357.6539805,28.3233498,8.693078842,2238.745142
 08/10  23:00:00,786.1507136,94.71476999,393.4499957,0,46.09303362,124.5586935,383.0740137,360.219241,14.1616749,8.693097735,2211.115234
 08/10  24:00:00,775.2005199,94.71476999,394.7553234,0,46.09303362,113.3127805,396.3895162,373.3573083,5.664669961,17.36753788,2216.85546
 08/11  01:00:00,788.0806627,94.71476999,406.5409877,0,46.09303362,113.3127805,402.0192437,387.6614159,5.664669961,8.693157928,2252.780722
 08/11  02:00:00,792.5357458,94.71476999,410.4833176,0,46.09303362,113.3127805,408.4726486,394.1147961,5.664669961,8.693182484,2274.084945
 08/11  03:00:00,791.9428224,94.71476999,409.9113902,0,46.09303362,113.3127805,419.6506916,396.6195951,5.664669961,17.36642651,2295.27618
 08/11  04:00:00,890.1744552,94.71476999,414.5415997,0,100.1506573,148.9693994,399.4714366,385.1135245,5.664669961,8.693242132,2447.493755
 08/11  05:00:00,897.8933195,97.38538063,419.0254671,0,100.1506573,149.8943994,523.7261016,500.8711562,14.1616749,8.693270438,2711.801427
 08/11  06:00:00,1108.41698,103.0867499,407.4132939,0,176.4710373,302.6124365,422.5220283,376.830809,28.3233498,17.36786943,2943.044554
 08/11  07:00:00,1216.004189,107.7764822,392.6084648,0,243.2593065,310.1097119,398.4040754,338.4187729,42.48502471,17.50027771,3066.566305
 08/11  08:00:00,1240.981647,109.4976326,377.0249668,0,243.2593065,310.1097119,388.238923,305.2476825,56.64669961,26.34454089,3057.351111
 08/11  09:00:00,1275.917461,110.738824,376.7703515,0,243.2593065,302.6124365,344.5507075,275.6350707,42.48502471,26.43061208,2998.399794
 08/11  10:00:00,1288.189327,112.2799356,379.5504441,0,243.2593065,310.1097119,355.6859929,258.3249752,70.80837451,26.55264314,3044.760711
 08/11  11:00:00,1293.666398,115.2626281,380.6827871,0,243.2593065,310.1097119,346.3660878,240.0958512,70.80837451,35.46186205,3035.713007
 08/11  12:00:00,1253.034825,116.7874309,380.7712716,0,243.2593065,310.1097119,336.7845993,239.4966376,70.80837451,26.47958717,2977.531745
 08/11  13:00:00,1287.216248,117.9207042,380.5201457,0,243.2593065,302.6124365,332.9019159,240.7890611,56.64669961,35.46615521,2997.332672
 08/11  14:00:00,1287.711809,119.1621478,379.9071878,0,243.2593065,302.6124365,320.2786323,242.3922083,42.48502471,35.40139935,2973.210152
 08/11  15:00:00,1292.996242,123.7055976,380.0943201,0,243.2593065,302.6124365,298.8961948,215.7363923,56.64669961,26.51310286,2940.460292
 08/11  16:00:00,1316.921073,133.9985631,383.8833949,0,243.2593065,310.1097119,276.8370115,165.4695512,84.97004941,26.39741091,2941.846072
 08/11  17:00:00,1329.357304,144.4570582,384.8596177,0,243.2593065,310.1097119,225.6635283,123.2374189,84.97004941,17.45606008,2863.370055
 08/11  18:00:00,1011.233315,94.71476999,384.8736616,0,166.9389264,199.1109338,272.1781806,169.798939,84.97004941,17.4091921,2401.227968
 08/11  19:00:00,999.6239959,94.71476999,377.2077896,0,166.9389264,191.6136585,297.1579784,231.7982297,56.64669961,8.713049102,2424.415097
 08/11  20:00:00,872.4153169,94.71476999,376.4612152,0,100.1506573,124.5586935,379.4391996,305.3846361,56.64669961,17.40786391,2327.179052
 08/11  21:00:00,833.6332526,94.71476999,377.0892625,0,100.1506573,124.5586935,366.987672,315.8061743,42.48502471,8.696473048,2264.12198
 08/11  22:00:00,769.0487268,94.71476999,378.9996723,0,46.09303362,124.5586935,387.3173149,341.6253062,28.3233498,17.3686589,2188.049526
 08/11  23:00:00,775.1695899,94.71476999,383.6931399,0,46.09303362,124.5586935,377.4978026,354.6417748,14.1616749,8.694352909,2179.224832
 08/11  24:00:00,771.6154963,94.71476999,391.5353519,0,46.09303362,113.3127805,386.1360596,371.7770124,5.664669961,8.694377238,2189.543552
 08/12  01:00:00,777.25471,94.71476999,396.7440726,0,46.09303362,113.3127805,401.9140101,378.8805231,5.664669961,17.36881705,2231.947387
 08/12  02:00:00,778.9282007,94.71476999,398.2333221,0,46.09303362,113.3127805,398.1039259,383.7448152,5.664669961,8.694440828,2227.489959
 08/12  03:00:00,779.4124643,94.71476999,398.6713489,0,46.09303362,113.3127805,402.2121063,387.852976,5.664669961,8.69446031,2236.62861
 08/12  04:00:00,789.7799293,94.71476999,398.7489373,0,55.62514452,113.3127805,402.4153424,379.3816949,5.664669961,17.3689776,2257.012247
 08/12  05:00:00,791.9323025,94.71476999,400.8038824,0,55.62514452,113.3127805,406.554327,383.6981351,14.1616749,8.694517036,2269.497534
 08/12  06:00:00,855.745626,94.71476999,402.8507096,0,65.15725541,176.8892702,356.6952436,319.677358,28.3233498,8.694535793,2308.748118
 08/12  07:00:00,968.4815294,96.21020331,396.1230389,0,109.6827682,220.9681645,470.5602709,410.7058626,42.48502471,17.36938352,2732.586246
 08/12  08:00:00,967.558601,96.3733404,387.5273315,0,109.6827682,220.9681645,424.0363373,349.9513498,56.64669961,17.43828787,2630.18288
 08/12  09:00:00,1083.996887,98.95363825,393.8678608,0,131.9455246,266.9558176,380.5441557,320.5525334,42.48502471,17.50659763,2736.808039
 08/12  10:00:00,1086.643668,99.22005807,389.359097,0,131.9455246,274.4530929,396.1406388,298.9898845,70.80837451,26.34237975,2773.902718
 08/12  11:00:00,1083.26007,99.332855,385.4081009,0,131.9455246,274.4530929,382.552735,294.1747484,70.80837451,17.56961201,2739.505113
 08/12  12:00:00,1049.449959,99.43563269,383.89288,0,131.9455246,274.4530929,387.7136263,290.5635503,70.80837451,26.34170148,2714.604342
 08/12  13:00:00,1041.939937,99.87604403,383.7127592,0,131.9455246,266.9558176,365.7494822,282.7629728,56.64669961,26.33980975,2655.929047
 08/12  14:00:00,1044.097535,100.7126457,384.3802998,0,131.9455246,266.9558176,321.4601962,261.4079999,42.48502471,17.5671716,2571.012215
 08/12  15:00:00,960.1166088,94.71476999,384.2623634,0,109.6827682,212.5458892,276.9935882,194.0036817,56.64669961,26.34320691,2315.309576
 08/12  16:00:00,971.8179177,94.71476999,387.850004,0,109.6827682,220.0431645,314.890851,203.5804229,84.97004941,26.34037874,2413.890327
 08/12  17:00:00,943.8156896,94.71476999,400.5000397,0,109.6827682,220.0431645,322.9059941,220.4368,84.97004941,17.49914468,2414.56842
 08/12  18:00:00,909.6961193,94.71476999,404.481914,0,100.1506573,199.1109338,356.2690604,262.6052387,84.97004941,8.693772243,2420.692515
 08/12  19:00:00,903.2698232,94.71476999,397.6145623,0,100.1506573,191.6136585,353.2509411,279.23657,56.64669961,17.36767151,2393.865354
 08/12  20:00:00,799.691352,94.71476999,397.6235525,0,55.62514452,124.5586935,399.0666701,333.7260907,56.64669961,8.693879738,2270.346853
 08/12  21:00:00,796.4419329,94.71476999,395.3842175,0,55.62514452,124.5586935,389.1976888,338.0187668,42.48502471,8.693897325,2245.120136
 08/12  22:00:00,779.8234252,94.71476999,389.4745459,0,46.09303362,124.5586935,392.2037144,346.5125134,28.3233498,17.36785114,2219.071897
 08/12  23:00:00,771.1574807,94.71476999,380.9865954,0,46.09303362,124.5586935,357.1376943,334.282065,14.1616749,8.693954366,2131.785962
 08/12  24:00:00,764.890502,94.71476999,386.4328723,0,46.09303362,113.3127805,380.973854,366.6152031,5.664669961,8.693980891,2167.391666
 08/13  01:00:00,767.0118759,94.71476999,398.2621078,0,34.96165543,113.3127805,404.4566808,381.4239787,5.664669961,17.36803217,2217.176551
 08/13  02:00:00,773.156229,94.71476999,403.7286221,0,34.96165543,113.3127805,403.7799046,389.4211828,5.664669961,8.694051823,2227.433866
 08/13  03:00:00,763.6744169,94.71476999,394.9721225,0,34.96165543,113.3127805,392.6991099,378.3403667,5.664669961,8.694073259,2187.033965
