Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Sum
 06/29  08:00:00,1225.12582,101.5176748,390.2978484,0,243.2593065,310.1097119,460.9856532,359.6828489,56.64669961,44.65610471,3192.281668
 06/29  09:00:00,1261.320826,102.4729304,391.5999809,0,243.2593065,302.6124365,433.764681,346.3662785,42.48502471,44.9133778,3168.794843
 06/29  10:00:00,1272.316384,103.5647473,393.0258121,0,243.2593065,310.1097119,463.2911206,336.3014865,70.80837451,56.18125956,3248.858202
 06/29  11:00:00,1263.943302,104.6900086,381.4854402,0,243.2593065,310.1097119,460.5270948,327.9558724,70.80837451,61.76284781,3224.541959
 06/29  12:00:00,1209.623427,105.8917202,366.8566275,0,243.2593065,310.1097119,446.3344788,321.4412547,70.80837451,54.08484965,3128.40975
 06/29  13:00:00,1236.082683,107.2645665,357.9702105,0,243.2593065,302.6124365,425.2342304,314.0788838,56.64669961,54.50864695,3097.657663
 06/29  14:00:00,1221.010488,108.6600597,340.2164401,0,243.2593065,302.6124365,401.715512,304.8850696,42.48502471,54.34541771,3019.189755
 06/29  15:00:00,1215.177888,109.8152104,332.5978766,0,243.2593065,302.6124365,408.9237176,298.0824994,56.64669961,54.19451859,3021.310153
 06/29  16:00:00,1223.554633,111.225453,332.8654816,0,243.2593065,310.1097119,421.5263219,291.7392261,84.97004941,44.81704642,3064.067229
 06/29  17:00:00,1220.725314,112.639665,328.2838847,0,243.2593065,310.1097119,397.6204813,286.164679,84.97004941,26.4857529,3010.258844
 06/29  18:00:00,956.7825984,94.81857558,348.5850471,0,166.9389264,199.1109338,394.3453177,283.0184701,84.97004941,26.35679809,2554.926717
 06/29  19:00:00,957.5959836,94.81857558,356.7501573,0,166.9389264,191.6136585,370.6392906,287.636249,56.64669961,26.35634194,2508.995883
 06/29  20:00:00,827.6675776,94.81857558,361.1153932,0,100.1506573,124.5586935,412.9680706,329.9624723,56.64669961,26.35889876,2334.247038
 06/29  21:00:00,793.9417742,94.81857558,367.3367653,0,100.1506573,124.5586935,402.6762119,342.6768332,42.48502471,17.51435393,2286.15889
 06/29  22:00:00,743.6745126,94.81857558,385.8889556,0,46.09303362,124.5586935,420.4945926,374.6647424,28.3233498,17.50650031,2236.022956
 06/29  23:00:00,767.0041987,94.81857558,399.1769885,0,46.09303362,124.5586935,443.3392667,402.9280477,14.1616749,26.24954405,2318.330023
 06/29  24:00:00,748.2643357,94.81857558,390.8856209,0,46.09303362,113.3127805,442.9913435,419.8177387,5.664669961,17.50893487,2279.357033
 06/30  01:00:00,743.7463431,94.81857558,386.1899946,0,46.09303362,113.3127805,447.0863376,423.9170835,5.664669961,17.5045842,2278.333403
 06/30  02:00:00,744.3027999,94.81857558,386.3419494,0,46.09303362,113.3127805,458.346308,426.4312644,5.664669961,26.2503736,2301.561755
 06/30  03:00:00,746.862568,94.81857558,388.5837872,0,46.09303362,113.3127805,452.2437949,429.072598,5.664669961,17.50652686,2294.158335
 06/30  04:00:00,834.7725558,94.81857558,391.2986569,0,100.1506573,148.9693994,436.3531258,413.1817712,5.664669961,17.50668462,2442.716097
 06/30  05:00:00,828.1217736,95.70721432,391.077065,0,100.1506573,149.8943994,568.7599859,537.0911376,14.1616749,17.5071734,2702.471082
 06/30  06:00:00,1061.512992,99.19990468,391.9703213,0,176.4710373,302.6124365,454.0382389,399.465203,28.3233498,26.24968612,2939.843169
 06/30  07:00:00,1186.8774,102.3636368,390.354295,0,243.2593065,310.1097119,434.8905611,356.9450231,42.48502471,35.46051328,3102.745472
 06/30  08:00:00,1215.535838,103.7438967,375.34792,0,243.2593065,310.1097119,430.033763,337.6645225,56.64669961,35.72254087,3108.064199
 06/30  09:00:00,1233.691125,104.9300078,357.9015093,0,243.2593065,302.6124365,419.5542636,324.2645293,42.48502471,52.8047096,3081.502912
 06/30  10:00:00,1235.752315,106.1029325,350.7607712,0,243.2593065,310.1097119,441.3491691,315.1088549,70.80837451,55.43193973,3128.683376
 06/30  11:00:00,1222.901697,107.337605,334.261782,0,243.2593065,310.1097119,429.0568798,303.7523473,70.80837451,54.49615798,3075.983862
 06/30  12:00:00,1170.496717,108.788088,321.2211075,0,243.2593065,310.1097119,419.3703407,294.4838421,70.80837451,54.07812411,2992.615612
 06/30  13:00:00,1197.989916,110.2606728,313.2162753,0,243.2593065,302.6124365,396.182203,285.0357304,56.64669961,54.49977293,2959.703013
 06/30  14:00:00,1200.989854,111.5029576,315.1156379,0,243.2593065,302.6124365,379.0581537,282.2243889,42.48502471,54.34874007,2931.5965
 06/30  15:00:00,1196.837543,112.6680347,309.5166838,0,243.2593065,302.6124365,386.5518761,275.7077593,56.64669961,54.19741711,2937.997757
 06/30  16:00:00,1198.786369,114.2274281,303.5131559,0,243.2593065,310.1097119,394.1535403,264.37251,84.97004941,44.81098089,2958.203052
 06/30  17:00:00,1198.437092,116.0201557,301.4736054,0,243.2593065,310.1097119,375.2504268,254.9722309,84.97004941,35.30814656,2919.800726
 06/30  18:00:00,930.7413774,94.81857558,320.4989555,0,166.9389264,199.1109338,358.5131421,255.9661722,84.97004941,17.57692046,2429.135053
 06/30  19:00:00,930.801738,94.81857558,326.915143,0,166.9389264,191.6136585,348.4630091,265.4577434,56.64669961,26.35856608,2408.01406
 06/30  20:00:00,799.9111046,94.81857558,331.5258026,0,100.1506573,124.5586935,395.7483199,312.7483008,56.64669961,26.35331954,2242.461473
 06/30  21:00:00,766.2371253,94.81857558,333.9236402,0,100.1506573,124.5586935,388.5263451,328.5292871,42.48502471,17.51203328,2196.741382
 06/30  22:00:00,698.2341513,94.81857558,336.6216047,0,46.09303362,124.5586935,411.771244,357.1986136,28.3233498,26.24928064,2123.868547
 06/30  23:00:00,726.7322987,94.81857558,353.7281422,0,46.09303362,124.5586935,409.5825188,377.9150086,14.1616749,17.5058353,2165.095781
 06/30  24:00:00,720.9013734,94.81857558,356.8200607,0,46.09303362,113.3127805,411.5935906,388.4228582,5.664669961,17.50606242,2155.133005
 07/01  01:00:00,735.4235727,94.81857558,372.1223332,0,46.09303362,113.3127805,418.5915032,395.4211167,5.664669961,17.50571659,2198.953302
 07/01  02:00:00,748.9049874,94.81857558,387.070855,0,46.09303362,113.3127805,440.4425014,408.5299051,5.664669961,26.24792634,2271.085235
 07/01  03:00:00,757.0127581,94.81857558,395.9895525,0,46.09303362,113.3127805,438.8402665,415.6679393,5.664669961,17.50765724,2284.907233
 07/01  04:00:00,757.88018,94.81857558,395.5197721,0,55.62514452,113.3127805,431.0137744,407.8455719,5.664669961,17.50353251,2279.184001
 07/01  05:00:00,748.8916868,94.81857558,394.8924668,0,55.62514452,113.3127805,444.946407,404.5357478,14.1616749,26.24898433,2297.433468
 07/01  06:00:00,817.8842764,94.81857558,389.3001434,0,65.15725541,176.8892702,377.0594463,331.2305198,28.3233498,17.5055767,2298.168414
 07/01  07:00:00,926.9477418,95.50858463,374.7441774,0,109.6827682,220.9681645,485.4610362,425.4702522,42.48502471,17.5057592,2698.773509
 07/01  08:00:00,932.8195835,95.571959,370.2646425,0,109.6827682,220.9681645,466.1613464,383.07415,56.64669961,26.44049679,2661.629811
 07/01  09:00:00,1025.515418,97.12791657,352.8947653,0,131.9455246,266.9558176,432.4531179,354.4767747,42.48502471,35.49131851,2739.345677
 07/01  10:00:00,1020.904306,97.35463844,339.6083662,0,131.9455246,274.4530929,455.1441098,339.6847861,70.80837451,44.65094915,2774.554147
 07/01  11:00:00,1021.137731,97.53112087,338.5600673,0,131.9455246,274.4530929,440.7485766,334.2218289,70.80837451,35.71837316,2745.12469
 07/01  12:00:00,986.333594,97.72518836,335.2598288,0,131.9455246,274.4530929,442.8749592,327.4390904,70.80837451,44.62749433,2711.467147
 07/01  13:00:00,975.8378086,98.02050294,331.6064764,0,131.9455246,266.9558176,423.4722273,322.1868656,56.64669961,44.63866217,2651.310585
 07/01  14:00:00,977.6128662,98.43486326,333.2222037,0,131.9455246,266.9558176,397.3863165,319.2034583,42.48502471,35.69783349,2602.943908
 07/01  15:00:00,913.6222405,94.81857558,345.556268,0,109.6827682,212.5458892,363.3400868,262.0590713,56.64669961,44.63431593,2402.905915
 07/01  16:00:00,924.8343659,94.81857558,345.2269851,0,109.6827682,220.0431645,386.984434,266.311335,84.97004941,35.70304962,2468.574727
 07/01  17:00:00,891.5725447,94.81857558,348.2829349,0,109.6827682,220.0431645,389.9673762,269.5390413,84.97004941,35.45828543,2444.33474
 07/01  18:00:00,861.34942,94.81857558,353.5746256,0,100.1506573,199.1109338,398.0797167,295.6041051,84.97004941,17.5055622,2405.163646
 07/01  19:00:00,859.0906416,94.81857558,353.9871536,0,100.1506573,191.6136585,384.3407113,301.4461508,56.64669961,26.24786082,2368.342109
 07/01  20:00:00,752.4365826,94.81857558,356.4117792,0,55.62514452,124.5586935,428.4289838,354.2746216,56.64669961,17.50766261,2240.708743
 07/01  21:00:00,754.7601653,94.81857558,366.333772,0,55.62514452,124.5586935,426.7819178,366.7933679,42.48502471,17.50352519,2249.660187
 07/01  22:00:00,748.0860192,94.81857558,375.5794158,0,46.09303362,124.5586935,447.3945838,392.8222712,28.3233498,26.24896283,2283.924905
 07/01  23:00:00,763.8724027,94.81857558,377.6097864,0,46.09303362,124.5586935,436.5690772,404.9018413,14.1616749,17.50556096,2280.090646
 07/01  24:00:00,753.1170262,94.81857558,389.2396907,0,46.09303362,113.3127805,438.6619925,415.4915872,5.664669961,17.50573529,2273.905092
 07/02  01:00:00,741.4257877,94.81857558,391.0161023,0,34.96165543,113.3127805,445.0798435,421.9098192,5.664669961,17.50535435,2265.694589
 07/02  02:00:00,733.0585179,94.81857558,380.1358422,0,34.96165543,113.3127805,452.4134487,420.5014776,5.664669961,26.24730119,2261.114269
 07/02  03:00:00,729.8327069,94.81857558,379.3139136,0,34.96165543,113.3127805,445.9431334,422.7712761,5.664669961,17.50718729,2244.125899
 07/02  04:00:00,732.5274778,94.81857558,378.2171223,0,44.49376632,113.3127805,436.5417325,413.3740367,5.664669961,17.5030258,2236.453188
 07/02  05:00:00,725.6786848,94.81857558,374.2121148,0,44.49376632,113.3127805,452.5596665,412.1498497,14.1616749,26.24814196,2257.635255
 07/02  06:00:00,797.8335296,94.81857558,379.2308726,0,54.02587722,176.8892702,396.6725429,350.8442329,28.3233498,17.50496022,2296.143211
 07/02  07:00:00,817.496567,94.81857558,392.8754616,0,54.02587722,184.3865456,407.1747395,347.1846452,42.48502471,17.50506957,2357.952506
 07/02  08:00:00,898.3948014,94.81857558,394.278111,0,65.15725541,220.0431645,420.2349784,337.1755257,56.64669961,26.41275313,2513.161865
 07/02  09:00:00,893.1652602,94.81857558,396.5262192,0,65.15725541,212.5458892,411.7480513,333.8302956,42.48502471,35.43273104,2485.709302
 07/02  10:00:00,899.5120973,94.81857558,395.316378,0,65.15725541,220.0431645,437.8945186,331.4245617,70.80837451,35.66158237,2550.636508
 07/02  11:00:00,897.4883855,94.81857558,392.022205,0,65.15725541,220.0431645,443.4195632,328.0375341,70.80837451,44.57365463,2556.368712
 07/02  12:00:00,893.1168747,94.81857558,388.4641968,0,65.15725541,220.0431645,431.722091,325.2561029,70.80837451,35.65761359,2525.044249
 07/02  13:00:00,887.8127379,94.81857558,390.6732195,0,65.15725541,212.5458892,424.9912983,323.7662979,56.64669961,44.57830074,2500.990274
 07/02  14:00:00,874.2854492,94.81857558,376.1315705,0,65.15725541,212.5458892,393.8791789,315.7400588,42.48502471,35.65409546,2410.697098
 07/02  15:00:00,870.4551042,94.81857558,372.1538068,0,65.15725541,212.5458892,412.5607053,311.3313513,56.64669961,44.58265443,2440.252042
 07/02  16:00:00,841.4359347,94.81857558,368.4423145,0,65.15725541,220.0431645,426.0137858,305.3928543,84.97004941,35.65088202,2441.924816
 07/02  17:00:00,805.1510526,94.81857558,379.596971,0,54.02587722,184.3865456,433.0498639,312.6509701,84.97004941,35.42884441,2384.07875
 07/02  18:00:00,785.1713794,94.81857558,390.591681,0,44.49376632,163.4543149,452.6790141,350.2014395,84.97004941,17.50752526,2383.887745
 07/02  19:00:00,770.8591651,94.81857558,382.373169,0,44.49376632,155.9570395,429.0630957,354.9130981,56.64669961,17.50329801,2306.627907
 07/02  20:00:00,735.232009,94.81857558,377.884792,0,44.49376632,124.5586935,476.0814439,393.1861882,56.64669961,26.24855612,2329.150724
 07/02  21:00:00,730.8523098,94.81857558,373.8756461,0,44.49376632,124.5586935,461.4655411,401.4752776,42.48502471,17.5052388,2291.530073
 07/02  22:00:00,732.4276301,94.81857558,386.3367242,0,34.96165543,124.5586935,468.3009419,422.472257,28.3233498,17.50533516,2309.705163
 07/02  23:00:00,755.2714243,94.81857558,397.305648,0,34.96165543,124.5586935,467.2941826,435.6273205,14.1616749,17.50518721,2341.504362
 07/02  24:00:00,745.0921917,94.81857558,396.4289705,0,34.96165543,113.3127805,476.0729096,444.1608206,5.664669961,26.24741908,2336.759993
 07/03  01:00:00,755.9230283,94.81857558,396.0631184,0,46.09303362,113.3127805,469.9555275,446.7839273,5.664669961,17.50693027,2346.121591
 07/03  02:00:00,755.7349619,94.81857558,396.0382023,0,46.09303362,113.3127805,473.6132904,450.4459962,5.664669961,17.50262427,2353.224135
 07/03  03:00:00,753.9441728,94.81857558,394.5005725,0,46.09303362,113.3127805,485.8068502,453.8947799,5.664669961,26.24740033,2374.282835
 07/03  04:00:00,837.6775127,94.81857558,395.4670072,0,100.1506573,148.9693994,455.2479726,432.078898,5.664669961,17.50440464,2487.579097
 07/03  05:00:00,831.3216324,94.81857558,395.6579578,0,100.1506573,149.8943994,811.8360514,780.1698621,14.1616749,17.50451445,3195.515325
 07/03  06:00:00,1057.569827,95.09725204,392.852932,0,176.4710373,302.6124365,532.0697232,486.2399272,28.3233498,17.50644618,3088.742931
 07/03  07:00:00,1179.997307,95.50234213,391.3923616,0,243.2593065,310.1097119,511.6205591,433.6653793,42.48502471,35.47015507,3243.502147
 07/03  08:00:00,1221.266195,95.89024469,391.1155474,0,243.2593065,310.1097119,515.9221686,414.6274078,56.64669961,44.64806118,3293.485343
 07/03  09:00:00,1255.069969,96.26677376,390.947869,0,243.2593065,302.6124365,489.8271013,402.4397639,42.48502471,44.90231265,3267.810557
 07/03  10:00:00,1262.940117,96.75834527,390.077732,0,243.2593065,310.1097119,506.52546,381.3887779,70.80837451,54.32830763,3316.196133
 07/03  11:00:00,1262.563814,97.21882615,387.8081426,0,243.2593065,310.1097119,502.670941,368.2918345,70.80837451,63.57073199,3306.301683
 07/03  12:00:00,1217.954678,97.87248203,384.1775467,0,243.2593065,310.1097119,473.7550542,357.8883058,70.80837451,45.05837385,3200.883834
 07/03  13:00:00,1245.953817,98.9554373,377.2765416,0,243.2593065,302.6124365,468.8082789,348.5889745,56.64669961,63.57260487,3205.674097
 07/03  14:00:00,1244.89439,100.0529059,374.8651074,0,243.2593065,302.6124365,438.5632607,341.7453088,42.48502471,54.33292726,3142.810667
 07/03  15:00:00,1241.09928,101.1110318,369.7605935,0,243.2593065,302.6124365,445.9844056,335.1572682,56.64669961,54.18043771,3149.81146
 07/03  16:00:00,1252.929783,102.2299623,374.2070595,0,243.2593065,310.1097119,459.0744893,329.2974945,84.97004941,44.80694534,3200.884802
 07/03  17:00:00,1256.851663,103.2749625,377.4034092,0,243.2593065,310.1097119,441.0798996,329.6214841,84.97004941,26.4883661,3173.058853
 07/03  18:00:00,995.9170447,94.81857558,391.2171745,0,166.9389264,199.1109338,437.9055334,326.5800358,84.97004941,26.35544815,2723.813722
 07/03  19:00:00,991.4104201,94.81857558,393.8813649,0,166.9389264,191.6136585,414.8615462,340.6385199,56.64669961,17.57632669,2668.386038
 07/03  20:00:00,855.532014,94.81857558,392.1498451,0,100.1506573,124.5586935,469.9929095,386.9935665,56.64669961,26.35264333,2507.195604
 07/03  21:00:00,814.4228034,94.81857558,390.9988972,0,100.1506573,124.5586935,464.7198735,395.9757798,42.48502471,26.25906898,2454.389374
 07/03  22:00:00,745.5194955,94.81857558,390.161192,0,46.09303362,124.5586935,464.5722341,418.7444526,28.3233498,17.50443172,2330.295458
 07/03  23:00:00,757.4670413,94.81857558,388.8485911,0,46.09303362,124.5586935,457.9766192,426.3104394,14.1616749,17.5045049,2327.739173
 07/03  24:00:00,747.9001669,94.81857558,387.3290564,0,46.09303362,113.3127805,455.007168,431.8360295,5.664669961,17.50646851,2299.467949
 07/04  01:00:00,732.8736799,94.81857558,386.3067348,0,34.96165543,113.3127805,470.6540477,438.743846,5.664669961,26.24553167,2303.581522
 07/04  02:00:00,732.2484996,94.81857558,386.0808518,0,34.96165543,113.3127805,466.5371657,443.3667547,5.664669961,17.50574103,2294.496694
 07/04  03:00:00,732.1704217,94.81857558,386.0171231,0,34.96165543,113.3127805,469.5359832,446.3697586,5.664669961,17.5015546,2300.352523
 07/04  04:00:00,734.9736006,94.81857558,386.3847262,0,44.49376632,113.3127805,469.1949855,437.2846003,5.664669961,26.2457153,2312.37342
 07/04  05:00:00,728.7748839,94.81857558,387.6063584,0,44.49376632,113.3127805,468.5063327,436.8414341,14.1616749,17.50322378,2306.01903
 07/04  06:00:00,803.2723344,94.81857558,388.7784515,0,54.02587722,176.8892702,420.3772879,374.5495268,28.3233498,17.50441128,2358.539085
 07/04  07:00:00,810.5317179,94.81857558,389.1032882,0,54.02587722,184.3865456,429.6408266,369.6527938,42.48502471,17.50300805,2392.147658
 07/04  08:00:00,890.5951216,94.81857558,389.5343097,0,65.15725541,220.0431645,440.5664742,357.509781,56.64669961,26.4099935,2541.281375
 07/04  09:00:00,884.2756501,94.81857558,390.4313835,0,65.15725541,212.5458892,431.4614713,353.5410127,42.48502471,35.43543392,2510.151696
 07/04  10:00:00,893.1541888,94.81857558,391.4490757,0,65.15725541,220.0431645,460.8221489,349.862902,70.80837451,40.15087241,2586.266558
 07/04  11:00:00,895.9779565,94.81857558,392.9187672,0,65.15725541,220.0431645,457.9711297,347.0903247,70.80837451,40.07243047,2584.857979
 07/04  12:00:00,895.3270543,94.81857558,393.4142931,0,65.15725541,220.0431645,452.0355635,345.5681653,70.80837451,35.65902372,2572.83147
 07/04  13:00:00,888.4781819,94.81857558,393.9466851,0,65.15725541,212.5458892,445.2412171,344.0247079,56.64669961,44.56980958,2545.429021
 07/04  14:00:00,889.9343721,94.81857558,395.2683127,0,65.15725541,212.5458892,420.6505203,342.5110326,42.48502471,35.65446307,2499.025446
 07/04  15:00:00,892.0010459,94.81857558,396.8724057,0,65.15725541,212.5458892,442.2985761,341.0781734,56.64669961,44.57370312,2545.992324
 07/04  16:00:00,867.9785922,94.81857558,397.8091004,0,65.15725541,220.0431645,461.4905663,340.8704258,84.97004941,35.65009105,2568.787821
 07/04  17:00:00,821.4166521,94.81857558,397.9103907,0,54.02587722,184.3865456,471.5526088,351.1541449,84.97004941,35.42841447,2495.663259
 07/04  18:00:00,792.307636,94.81857558,398.7691007,0,44.49376632,163.4543149,487.3116861,384.837793,84.97004941,17.50384372,2468.466766
 07/04  19:00:00,786.5991572,94.81857558,399.9388131,0,44.49376632,155.9570395,466.3312665,392.1810525,56.64669961,17.50351441,2414.469885
 07/04  20:00:00,754.6512212,94.81857558,399.6378813,0,44.49376632,124.5586935,511.8026129,428.9112269,56.64669961,26.24468636,2441.765364
 07/04  21:00:00,754.1884492,94.81857558,399.5084598,0,44.49376632,124.5586935,493.4157531,433.4254197,42.48502471,17.50530877,2404.399451
 07/04  22:00:00,743.0056399,94.81857558,398.7788678,0,34.96165543,124.5586935,498.220061,452.3953067,28.3233498,17.50140451,2392.563554
 07/04  23:00:00,753.2730376,94.81857558,396.9881891,0,34.96165543,124.5586935,494.9361329,463.269376,14.1616749,17.50508196,2394.472417
 07/04  24:00:00,742.7326555,94.81857558,395.2818001,0,34.96165543,113.3127805,501.3179953,469.4062737,5.664669961,26.24705166,2383.743458
 07/05  01:00:00,751.3060021,94.81857558,393.4525732,0,46.09303362,113.3127805,497.6378671,474.4665589,5.664669961,17.50663816,2394.258699
 07/05  02:00:00,750.902835,94.81857558,393.0060646,0,46.09303362,113.3127805,499.1292364,475.9623825,5.664669961,17.50218398,2396.391762
 07/05  03:00:00,752.1075523,94.81857558,393.9849936,0,46.09303362,113.3127805,510.2714616,478.3601586,5.664669961,26.24663302,2420.859859
 07/05  04:00:00,833.2710008,94.81857558,392.9465556,0,100.1506573,148.9693994,479.0730809,455.9046146,5.664669961,17.50379638,2528.302351
 07/05  05:00:00,826.6194297,94.81857558,392.5714819,0,100.1506573,149.8943994,891.644156,859.9786696,14.1616749,17.50381149,3347.342856
 07/05  06:00:00,1055.876665,95.12989674,392.4538793,0,176.4710373,302.6124365,571.6492016,525.8201862,28.3233498,17.50566564,3165.842318
 07/05  07:00:00,1180.080072,95.45750252,392.7655164,0,243.2593065,310.1097119,546.6513422,468.6994574,42.48502471,35.46686004,3314.974794
 07/05  08:00:00,1223.521793,95.70942146,394.338109,0,243.2593065,310.1097119,544.8035646,443.5143409,56.64669961,44.64252414,3356.545471
 07/05  09:00:00,1258.636709,96.01666056,395.7078696,0,243.2593065,302.6124365,518.4164769,431.0360718,42.48502471,44.89538046,3333.065936
 07/05  10:00:00,1265.91142,96.28606607,395.3194662,0,243.2593065,310.1097119,539.6760587,414.5497339,70.80837451,54.31795027,3390.238088
 07/05  11:00:00,1268.516823,96.6311676,396.0017639,0,243.2593065,310.1097119,535.6984112,401.3328824,70.80837451,63.55715431,3385.915596
 07/05  12:00:00,1228.647069,97.25427653,397.1964927,0,243.2593065,310.1097119,508.4680623,392.6107557,70.80837451,45.04893202,3293.402981
 07/05  13:00:00,1262.850882,97.86664057,397.2464947,0,243.2593065,302.6124365,504.6917454,384.4875619,56.64669961,63.55748397,3313.219251
 07/05  14:00:00,1258.431277,98.56493913,390.7478358,0,243.2593065,302.6124365,466.6063415,369.8019792,42.48502471,54.31933755,3226.828478
 07/05  15:00:00,1247.336476,99.58245483,377.7736229,0,243.2593065,302.6124365,463.7931483,353.3851903,56.64669961,53.76125839,3198.150593
 07/05  16:00:00,1254.876835,100.5218714,377.5677804,0,243.2593065,310.1097119,474.1783349,344.7426531,84.97004941,44.46563244,3234.692175
 07/05  17:00:00,1260.215814,101.3925495,382.2552026,0,243.2593065,310.1097119,454.4030006,342.2288404,84.97004941,27.20411071,3206.038585
 07/05  18:00:00,991.090182,94.81857558,385.2333103,0,166.9389264,199.1109338,438.792742,327.4725205,84.97004941,26.35017207,2714.777412
 07/05  19:00:00,993.0542298,94.81857558,394.5204953,0,166.9389264,191.6136585,409.1377452,334.9182928,56.64669961,17.57275276,2659.221376
 07/05  20:00:00,862.7459176,94.81857558,398.6500344,0,100.1506573,124.5586935,467.4054837,384.406762,56.64669961,26.35202203,2515.734846
 07/05  21:00:00,824.1066201,94.81857558,400.2289127,0,100.1506573,124.5586935,459.319915,399.3241706,42.48502471,17.51071963,2462.503289
 07/05  22:00:00,753.9592777,94.81857558,398.3229007,0,46.09303362,124.5586935,477.6712559,423.1039639,28.3233498,26.24394217,2373.094993
 07/05  23:00:00,764.7370046,94.81857558,396.8536601,0,46.09303362,124.5586935,463.9572911,432.290858,14.1616749,17.50475814,2354.97555
 07/05  24:00:00,754.5605184,94.81857558,395.3422719,0,46.09303362,113.3127805,460.1158034,436.9475089,5.664669961,17.50362448,2324.358787
 07/06  01:00:00,752.1224506,94.81857558,393.3786723,0,46.09303362,113.3127805,465.0434545,441.8745722,5.664669961,17.50421233,2329.812422
 07/06  02:00:00,750.2269569,94.81857558,391.4084991,0,46.09303362,113.3127805,475.5311494,443.6212265,5.664669961,26.24525295,2346.922145
 07/06  03:00:00,747.9948088,94.81857558,389.6571372,0,46.09303362,113.3127805,470.6155931,447.4452874,5.664669961,17.50563574,2333.107522
 07/06  04:00:00,831.9705981,94.81857558,387.5802422,0,100.1506573,148.9693994,453.1015177,429.9355519,5.664669961,17.50129584,2469.692508
 07/06  05:00:00,822.1181067,95.02077648,387.8192394,0,100.1506573,149.8943994,679.4461934,639.0378495,14.1616749,26.246669,2913.895566
 07/06  06:00:00,1053.225852,96.19123948,388.8161269,0,176.4710373,302.6124365,500.0327772,454.2065823,28.3233498,17.50284513,3017.382246
 07/06  07:00:00,1178.195727,97.643951,388.6678587,0,243.2593065,310.1097119,491.1976962,413.2645937,42.48502471,35.44807782,3200.271948
 07/06  08:00:00,1220.597916,98.85096894,388.139122,0,243.2593065,310.1097119,485.4890801,393.1319842,56.64669961,35.71039629,3231.935186
 07/06  09:00:00,1255.82252,99.90400304,388.5258309,0,243.2593065,302.6124365,469.7662685,382.3920712,42.48502471,44.88917253,3229.656633
 07/06  10:00:00,1266.506264,100.9669575,389.8791122,0,243.2593065,310.1097119,497.5136925,363.3341939,70.80837451,63.37112407,3305.748737
 07/06  11:00:00,1262.390733,102.0550169,382.6187311,0,243.2593065,310.1097119,475.0683566,349.7869217,70.80837451,54.47306034,3250.570213
 07/06  12:00:00,1213.189033,103.1518369,373.5074823,0,243.2593065,310.1097119,465.8394067,340.9741269,70.80837451,54.0569053,3174.896185
 07/06  13:00:00,1237.754053,104.1261793,362.945623,0,243.2593065,302.6124365,444.3654905,333.2459207,56.64669961,54.47287014,3139.428579
 07/06  14:00:00,1231.00842,105.1447745,354.5783743,0,243.2593065,302.6124365,422.0457528,325.2464065,42.48502471,54.3143216,3080.694818
 07/06  15:00:00,1225.533345,106.1111602,347.7860814,0,243.2593065,302.6124365,428.1315555,317.3165505,56.64669961,54.1683054,3081.56544
 07/06  16:00:00,1227.403983,107.2208531,341.4047422,0,243.2593065,310.1097119,438.1727024,308.4053158,84.97004941,44.79733723,3105.744002
 07/06  17:00:00,1229.526444,108.6975098,342.13239,0,243.2593065,310.1097119,413.6743017,302.2262474,84.97004941,26.47800482,3061.073966
 07/06  18:00:00,963.6882147,94.81857558,355.4502043,0,166.9389264,199.1109338,408.5970198,297.2762134,84.97004941,26.35075701,2597.200894
 07/06  19:00:00,964.1795838,94.81857558,364.0464744,0,166.9389264,191.6136585,393.724499,310.7301182,56.64669961,26.3476812,2569.046217
 07/06  20:00:00,840.6996855,94.81857558,370.957057,0,100.1506573,124.5586935,430.5427464,356.3224163,56.64669961,17.57363052,2392.270162
 07/06  21:00:00,806.5383536,94.81857558,378.7629748,0,100.1506573,124.5586935,441.5466266,372.805172,42.48502471,26.25642988,2387.922508
 07/06  22:00:00,751.5704592,94.81857558,394.8893427,0,46.09303362,124.5586935,448.0123922,402.1836322,28.3233498,17.50541019,2307.954889
 07/06  23:00:00,764.391519,94.81857558,396.2969689,0,46.09303362,124.5586935,449.1167041,417.4539275,14.1616749,17.50110174,2324.392199
 07/06  24:00:00,755.4182444,94.81857558,395.8980074,0,46.09303362,113.3127805,455.5768288,423.6670979,5.664669961,26.24506091,2316.694299
 07/07  01:00:00,752.816543,94.81857558,393.5027605,0,46.09303362,113.3127805,453.3929608,430.2260023,5.664669961,17.50228855,2307.329615
 07/07  02:00:00,746.5389745,94.81857558,387.6362581,0,46.09303362,113.3127805,459.0440434,435.8772573,5.664669961,17.50211608,2306.487709
 07/07  03:00:00,740.7177485,94.81857558,383.6570547,0,46.09303362,113.3127805,466.2119072,443.0455423,5.664669961,17.50169492,2311.023007
 07/07  04:00:00,825.9236052,94.81857558,379.0297533,0,100.1506573,148.9693994,462.9088494,430.9983511,5.664669961,26.24582832,2474.70969
 07/07  05:00:00,812.7377173,95.27836795,377.1947264,0,100.1506573,149.8943994,607.2096741,575.544797,14.1616749,17.50320225,2749.675217
